chemical_composition,casting_temp,cooling_water_temp,casting_speed,entry_temp,emulsion_temp,emulsion_pressure,emulsion_concentration,rod_quench_pressure,UTS,elongation,conductivity,rod_quality
1.0105185597,670.4421745932,32.8279136115,2.4530647859,489.7894598695,28.9283570418,1.0105620761,8.2954352933,5.3948346501,133.2402948444,9.5537068049,47.4054862377,-1.0
0.9166992883,749.0563614404,43.8911349775,1.2257972784,425.0454075738,22.6437988178,1.8758123217,4.0670037188,3.2616075635,134.8049872477,11.0697404704,44.4641689121,-1.0
1.0115287392,749.3337516013,52.3224463181,2.2820195104,492.3533598181,55.5777522827,0.875831837,5.3048622304,3.4256192995,136.4705299627,10.6981192139,44.8987896449,-1.0
1.0708505851,705.8613365423,29.5281104271,1.3860948255,443.5192331359,65.602656901,0.5556296101,8.9543050038,4.8084333632,134.4935874342,10.9263615174,45.1429656195,1.0
1.0053582365,705.4005726096,26.1105352228,1.4429719767,487.7572962974,76.6571154487,0.7135777328,3.6673612902,3.3979125505,133.7253950038,10.299357124,45.7335864952,1.0
1.0287012648,686.5060287566,52.0143140841,1.5091097545,401.0617231499,62.9499993077,1.3397167085,7.3729830854,3.7662838697,133.0876768624,11.2242656709,45.9117637632,1.0
1.0523345091,650.5566034463,51.9163711416,1.1220343992,432.8906292061,38.354521661,1.120746571,4.0710213036,2.3774289487,131.5292345798,11.1847538225,47.2322304163,-1.0
0.9696058292,659.9422968939,50.9932174389,2.8219904296,428.976538429,71.929121199,1.8139912304,8.282861724,4.9699937773,129.2500341296,10.0832744187,46.8849677263,-1.0
1.0031421973,743.9631422465,41.0785685337,1.0093424098,466.6312323235,24.0367626399,1.0900073543,3.6733965336,5.5125689236,136.7018504651,10.6089908251,44.8057683537,-1.0
1.0952042146,661.375568578,37.8191758344,2.648462284,489.2515836358,25.7172380677,0.7065959281,9.9871120062,5.3730295887,132.1889852695,10.7968897556,47.188120184,-1.0
0.9904032025,697.0068278585,28.9450098378,2.7098808105,450.1405503237,38.4388909512,0.7521743337,7.1777544977,2.0922655132,136.3815680416,10.440512858,46.4923060729,1.0
0.9464188819,695.7848620885,57.1256100263,2.3719514025,410.6086365009,31.080550553,0.5434624176,3.5879143286,5.6696953264,133.5600294121,11.3927424979,45.7388103792,1.0
0.9687306862,708.3776561949,54.7607722864,2.4304280545,469.9450621654,27.5476699144,0.6741992408,7.6470499177,5.5283375838,134.5053885304,10.9353954761,45.5122659969,1.0
1.0818216924,687.0224500391,53.7251491694,2.0009142773,471.8958481823,74.8746476822,1.2259293845,6.4038113753,4.3510696412,133.1837535421,10.306913244,47.189979385,-1.0
0.9430825451,662.8806821481,36.601548849,2.9352659606,445.825844069,39.9743030914,0.6838809143,6.9057562903,5.4095570232,130.5640002485,10.9573100121,46.5798465967,1.0
0.9173477615,664.9098559379,50.8264186925,1.170669601,493.3445036818,33.4208126242,0.9020727033,9.4605819654,5.4667425045,130.858194043,11.1187610677,46.9324216162,1.0
0.9141655879,662.2450402714,57.1607271115,1.9629268957,438.4912413247,55.4307403382,0.8334110455,8.5634396226,3.9478445209,131.4902861395,11.0289339896,46.7995636499,1.0
0.9037309179,680.5259252493,58.6926624125,2.1963397656,430.020686195,45.6037512894,1.3549184226,3.3711367076,3.724395957,133.8887161347,11.3143260722,46.6652653104,1.0
1.0016203545,741.4058280418,38.9502499346,2.0819947997,476.255938006,29.8867802306,0.5258226794,6.2153581365,3.0997435218,136.3403907461,10.8347250536,45.3789410617,1.0
0.9785050659,745.6253304458,48.9743513385,1.6056013151,430.7580359169,76.1926323734,1.8872322502,4.96412118,4.8817420845,135.8929878326,11.5068117166,45.254657942,-1.0
1.0223815839,726.1133551207,53.2788500989,2.2884952583,453.9144614124,20.2714987345,1.0384848465,8.7494904887,4.9282936313,135.597194279,10.1888409431,45.4137407207,1.0
0.9931930531,715.4000391992,56.364203263,1.0958795794,411.40106707,79.5979879018,1.5792858014,6.3614585913,3.9714372173,135.987334203,10.7183924753,45.8891099304,1.0
0.9928357204,714.7739145178,50.6065989132,1.1099607967,443.6306454191,31.9654274191,1.6293703793,4.2676862848,2.2211003878,133.3330155216,10.0794239433,45.6640634836,1.0
1.0375314001,662.7587389253,20.8377933581,1.7888515137,456.1873625257,54.8170614747,0.6696321927,4.5130040527,5.1177014573,130.90356738,11.1800338411,46.1704309771,1.0
1.0649493547,668.6979684914,46.61679647,2.8572972094,452.5023894647,79.0654730712,1.8945593919,9.5801998519,4.4224449265,131.5063064495,11.2250584749,46.3939305587,1.0
1.0733599187,705.6922099109,51.9165256917,1.1161278847,479.3546878218,23.1301392321,1.6738733217,8.3513491276,5.53123667,134.3278376921,11.9191045429,46.0958021518,-1.0
0.9223139781,668.515632869,37.8334748662,2.8302529422,438.9548733533,20.8798761563,1.7599378353,3.4142667029,5.0924415121,132.1491705847,11.1203955314,46.6427073651,1.0
1.0305361556,714.9433468654,43.9392691284,2.77852764,446.4489179337,59.5850004779,0.8775971303,6.1229777093,2.5401413996,134.9374825857,10.1433919223,46.3190063511,1.0
0.9658727205,689.7315745095,46.5269092167,2.3999696298,457.7710657996,37.5132749781,1.2684995403,5.8199180602,4.8331206224,136.3533418042,10.3849985284,46.892539926,1.0
0.9852990691,742.2533271848,22.1590489015,1.8588968694,459.717032422,65.3442429179,0.645820975,3.5865244352,2.3416863137,137.1049280794,10.6336680636,45.4549066049,-1.0
1.0738481154,719.7707829646,33.8952264909,2.3590438973,451.1498698233,35.6455381733,1.775756185,9.2568285125,3.3619056889,132.5662133009,10.9580508249,46.0178016787,1.0
1.0077962722,724.2804584955,58.4363728468,1.4471750322,463.3688086719,55.8804769519,1.6949277166,3.6733029117,5.7973950467,136.3637397079,11.0691395084,46.1556306487,1.0
1.0159631325,650.9232781365,45.7237337953,2.6247459608,448.275965458,34.4469347556,1.729076685,9.9531585638,4.0376962994,132.4214889882,9.8727948631,46.6397588398,-1.0
1.0496589763,716.6786339104,22.3553783126,1.8004662885,454.84497464,56.5513639975,1.4054490416,4.5181377636,5.2826380407,135.1584791374,9.7526804588,45.4933035447,-1.0
1.0080428212,712.0919847751,59.0434875361,1.8467679013,468.5482491793,64.2406336169,1.3686931677,5.1446675838,2.1737834681,135.4826611247,10.5959003092,46.5731626414,1.0
0.9743313834,712.2610138207,25.2895318496,2.1391449934,452.2010550423,51.485366845,0.9180806293,5.3705461,4.1234848316,132.9394222387,9.9305697396,45.7212884798,-1.0
0.9308086024,743.2242620274,41.7782432794,1.9892152578,436.3949285932,74.5770653762,1.9910855196,5.8020954781,3.6037836723,135.317923611,11.060745409,44.2186874266,-1.0
0.9654502656,739.3491895837,31.8953240201,1.5042166013,454.1231809771,24.8303074996,1.735142228,9.5307018336,3.5557741874,135.4265806403,9.8007442636,46.3147160467,-1.0
0.95836361,659.1561394388,30.7067918316,1.0319060218,418.2700995243,61.0968972598,0.532422037,6.3334760716,5.4439444328,132.8913348706,10.880484674,47.2756149704,-1.0
0.9121726678,717.5344600831,27.7720236503,1.4902263216,420.8028733184,52.0576988538,0.5043148643,3.8380557918,4.5264832892,134.6437936605,10.4459591689,45.1015830416,1.0
0.9007888954,685.6900232423,57.7635744085,2.7391267462,472.9485992345,31.7671001115,0.7534401591,5.9958668342,3.4207551473,133.7403290686,11.1589152756,46.5543145965,1.0
0.9187666297,699.7176532632,43.6269935492,2.4789761733,494.0098546467,44.7658867446,1.2451764943,8.2371372596,2.7750319831,132.288819789,10.4554669545,45.3896179197,1.0
0.9304930207,713.3542287312,48.4807192367,1.0057680686,461.6966212544,57.1483190979,1.7534570724,9.5692337182,2.3395870726,134.0297797296,10.8832577985,45.9250017442,1.0
0.9703310549,677.2518526673,59.8203520862,2.5612282101,423.4982366284,71.722535559,1.7862000673,3.8784615915,4.2821564045,131.1223768311,11.6577997322,46.413483907,-1.0
0.9292376286,650.5862742696,52.0510088487,2.9018670541,420.3409386065,56.3342296703,0.7725879655,6.7197276732,3.0683909858,132.9410167572,10.1097337488,47.447116077,-1.0
0.9638874581,733.191213357,26.1569498035,1.7255118753,404.3770770893,79.045170908,0.8018221137,3.4280949118,3.5050594801,136.8406921581,10.1112283925,46.0699080925,1.0
1.0355350722,704.2033929092,39.3473045162,2.9420200679,468.5263239523,47.2792524833,1.464270064,8.0610574297,4.2207842021,135.2120356313,11.1388462208,46.0631271337,1.0
1.0061303094,657.5208164547,40.9668710868,1.0379717454,470.2037372224,69.9292301135,0.7603922861,8.0907257936,5.9739673535,131.118813245,10.776979097,47.267581048,-1.0
1.0652706834,738.4870580642,42.4922666759,2.1701530256,436.2902144192,46.2676573391,1.5709279191,6.7671789613,2.6736106069,137.0449985025,9.8822568863,45.6273278229,-1.0
0.9127124669,749.852582166,56.3218989863,2.0890119498,459.3873362001,50.3628935727,0.7694238048,4.2337992442,2.8564414492,135.8271846927,11.4036222827,45.3695429235,1.0
1.0457315492,652.8183390776,51.1093513439,2.3138241012,487.8580190502,61.5200156509,1.371045643,9.9395434035,2.4812810958,132.8666932459,11.0106287752,47.9517454809,-1.0
1.0486157098,654.2907246819,43.5610293905,2.5210909817,489.4657023738,39.2042603561,1.5968917944,4.2651383236,3.9642835395,130.9918854263,10.5931963226,46.9782351527,1.0
1.0666679409,653.7216740389,31.0649662149,1.5514232778,476.1690572198,75.8554832003,0.7121958431,7.0246832491,2.5598360494,131.1847464347,10.8324835536,46.9061992105,1.0
0.9599186196,683.9800969242,47.8582099928,1.6408209436,476.2335638928,47.078196,1.2865899839,8.4659886907,5.9544458964,132.4451202256,11.0040869819,45.7190347247,1.0
1.0343882908,731.9843438639,58.7595753447,1.6568287227,443.7219627878,39.9193213912,1.5306212107,4.9501684693,4.2227016463,137.0673551753,11.0197902427,45.9851854139,-1.0
0.9839745505,683.0119000474,25.3521844802,2.4884125204,475.8393311433,60.9574269786,1.8123925087,8.3067306955,2.1241238949,133.5883450661,10.24673003,47.0372863883,-1.0
1.0405555153,727.7486294753,30.1815075861,2.6644105465,469.6180367412,36.0086239639,1.473282617,4.1882561749,3.5543500092,136.4521096967,11.4455066261,45.1627886734,1.0
0.9607251009,656.8927207511,43.9585672342,1.4955724414,411.0079860526,59.3676791121,1.1032557692,6.49151182,3.9814977965,131.3727761301,11.0445443666,46.3660967709,1.0
1.0462864101,670.8944701941,58.7506482667,1.4154928485,451.6253389506,22.5930110549,1.1172919152,5.936473572,3.5930405283,132.9166917198,10.9043670478,46.6972666853,1.0
0.9036345787,653.5824070842,36.8610285628,2.7289454308,426.2717916659,56.169833433,0.9202624853,6.6123513056,3.504045737,130.1345813727,10.2606673789,47.3392160593,-1.0
0.9390920723,670.7174307608,26.33845976,2.0650712897,424.7020286072,54.6058653111,1.5666436848,6.2320619987,2.1110996118,132.9516306104,10.4606408321,47.1133226526,-1.0
0.9932116455,669.6548345497,35.2603688907,2.9396418866,471.2909230935,78.1939215337,1.8766899613,3.0353358472,5.9524339136,133.798011084,10.7699346542,47.3640602436,-1.0
0.9448857765,687.0125311035,27.4663686103,2.5931727414,421.6459023112,57.1863233038,0.8008547338,8.544993243,4.0604902896,133.4443413668,11.1237257605,45.9274532398,1.0
1.0146629386,662.9161034905,26.9638540887,2.7360842393,408.7922693999,24.0930163695,1.2665539207,7.5159473834,5.1716939299,132.077645585,10.2226030136,47.1438587791,-1.0
1.0223195921,671.5347660592,56.1222910684,1.952954119,445.8212067636,77.9787065135,1.3527267184,7.6061354628,5.6365736674,133.5027015467,11.309941533,45.9885075541,1.0
0.9349700578,704.4717993781,48.5987909506,1.2182669319,477.0573331436,52.6863363558,1.9511145382,9.0118617095,2.1043417682,134.7643116003,11.1184031486,45.3821757536,1.0
0.9076535564,706.4786996624,23.4344968055,2.736572121,468.799173282,71.3991114486,1.0250061328,7.4334981761,3.0572448567,134.7220146767,10.5976733401,45.090305929,1.0
1.051427616,705.3209144183,59.5075278137,1.1223216631,467.6248110593,41.5417992557,0.6731849673,8.4634126769,2.928807994,132.5906003468,11.0721562503,47.0319213636,-1.0
1.04390738,695.5328792981,34.0169377479,2.2887586724,490.7212997229,31.4543959404,1.7607072513,5.3213706179,5.6908605699,133.4284610053,10.9206031114,46.893804326,1.0
0.9655515253,663.1172119094,54.6004472449,1.0477176552,472.1994006811,28.7744163722,1.4514696016,8.9834427264,3.0771199201,132.4266025582,10.6056393033,47.2017503012,-1.0
1.0954828012,705.8790300289,45.9608937815,1.2070894899,469.9619627868,48.9204933562,0.5276857106,8.1013441152,4.6318929185,133.821788495,10.4064474784,45.6247428428,1.0
1.0737073246,671.589039047,47.1228058281,2.3987379055,487.7928940708,33.2191487112,1.3268359188,9.2911406283,2.4015251163,132.3664373465,10.4062754553,46.5350819214,1.0
0.9868136653,706.9961302655,54.3049319994,1.3053876585,498.3180745996,79.4886166417,1.2264694643,3.2538411141,3.2499920981,134.5144633681,11.5018495656,45.1511866507,-1.0
0.925245139,705.5725533578,23.50329545,2.4736441908,451.9326457378,37.3635463353,0.7481149078,5.4991315438,4.1397531371,134.1970603322,10.7508515924,46.0209687804,1.0
0.9147114655,664.4580054789,49.2376350957,2.7792830805,415.2776626986,44.0975885024,0.5568078558,3.4767504012,5.7556423019,131.5607648037,10.9357669166,47.4468751199,-1.0
1.0172379292,744.7458684191,50.4551623171,2.8687842454,451.2842277741,24.6959484743,0.9101067912,3.186481854,4.437194995,137.1016162663,10.9928993927,45.3688296283,-1.0
0.9066850934,689.5977058885,35.8483243965,2.1170957885,443.07801581,66.0300489349,0.8067980702,7.604956285,2.1343826818,133.964436885,10.5812146251,45.9381283669,1.0
1.0907486823,718.6107882825,21.6505248751,1.4019938826,435.8869863382,28.6076758758,1.5042238017,8.1328873588,3.6940659706,133.9692481382,10.1491933293,46.1544294681,1.0
1.0687485225,724.5394022758,21.5283368142,1.4894848185,468.6804774541,61.0043736521,1.5890555096,7.1736287346,2.6272922812,137.252768542,9.9911338825,45.0870435917,-1.0
1.044651016,712.3506839081,54.0548079907,2.9526086803,452.6089345587,51.8610828075,0.5197014579,4.0062201705,5.7736540711,133.2803830497,11.9757694729,45.8313399054,-1.0
1.0184940733,749.776333724,39.0502144614,1.1040681865,411.6431838473,67.4570425844,1.5999768074,6.6243899828,2.683465187,136.9195585932,11.3704743213,44.7557832941,-1.0
1.0537814949,701.2059331271,41.4385421941,1.3854178597,482.2526713305,30.3814446393,1.5435781719,7.5888093384,2.2471535822,134.5188979471,11.1782332509,46.7901020994,1.0
0.9937635192,674.5407554302,50.0471347241,2.4756398388,480.6328708376,69.699413768,1.4798927224,4.059129902,3.2296499351,132.8791137789,11.1881708534,46.516771021,1.0
0.9274316638,691.5622454904,26.8801389973,2.8018959778,455.6201903805,52.6469750475,0.9248495076,3.1048964648,3.5287963357,135.4847444698,10.1565469256,46.4749163769,1.0
1.0667465763,687.4252294613,55.7248184036,2.6587465529,459.1173607557,42.7274442048,1.6573856332,5.3564857916,3.8432612489,132.4918429486,11.7838540641,45.6028743334,-1.0
1.089811949,651.3188277175,53.1820006594,2.3774241728,436.1846326991,35.2074182578,1.5183966783,7.1333662862,3.3331781104,130.3703431152,11.0618317692,48.0273077609,-1.0
1.0785227479,709.5446787417,50.4131009247,1.7224272266,459.1221484909,49.8666933577,1.3756850337,8.6318348696,4.7217699229,134.3780202081,9.6216970156,46.6693793995,-1.0
0.9918200544,749.4186007612,44.1643010465,1.6065302624,413.8622674753,57.8533661474,0.9763763299,4.255857804,4.3604018487,133.5013879816,11.2167241156,44.0917124673,-1.0
1.0278736928,677.8084090727,55.9007349401,2.4820293518,420.8594955864,74.3304283448,1.8830201393,3.3142455094,2.0647301765,131.7731360895,10.714286661,46.6141632133,1.0
1.0003924289,684.2274256106,44.848247099,2.1556696224,469.2079865433,37.7211103531,0.5458287814,5.4723427564,4.9332416786,133.8201144353,10.6021676514,45.9020828596,1.0
0.9197964457,671.1721904346,50.0417970176,1.2813797524,404.6244262668,43.7203013092,1.3617739554,9.7977461716,4.2132012814,130.4775590129,10.8437633342,46.767573759,1.0
1.076338302,742.2554855737,22.5284207309,1.0445409133,471.4825535365,23.3962150689,1.1257212304,8.1659464863,3.8421283891,135.1104546931,11.1859133148,45.0871236828,1.0
1.0982113839,655.62476544,29.2907667524,1.3626846496,425.481232231,38.5181127882,0.7031121051,4.5378634447,4.1146380766,133.7852180978,11.2335070402,46.5645237133,1.0
0.9136038066,699.2719396023,50.347339638,1.439120918,475.2208521364,39.8107240066,1.6909240112,9.5515920567,4.4563663723,133.0547429731,10.8432701772,46.112027874,1.0
1.0907650024,743.4098017408,20.4788470285,1.5609539878,496.859637142,74.7073474638,1.0537780191,7.256984998,5.7250466381,135.6390630171,9.5807225721,46.1457707677,-1.0
0.9244086948,686.2338514402,31.0068117281,2.8799868493,427.2330423877,61.7725238593,0.6179255709,6.9939329043,2.558590699,132.3696029922,9.6285297521,46.1731529311,-1.0
1.0865823181,748.6148646481,36.3605983451,1.3245526208,456.7748801309,37.2433652051,1.2610735013,5.7218090359,5.6182902997,137.4237394975,10.7061518203,44.4843537252,-1.0
0.9509535706,737.3765311112,49.9804595182,2.7060505215,435.5513185941,34.9823202992,1.8437739602,4.1097628217,2.1820273798,134.6816395806,10.6194757998,45.4074222094,1.0
0.9094427539,710.0964863993,40.2806545813,2.703352334,476.1839501766,63.3034628179,1.8383673406,6.2655687356,4.2054733662,134.2413556426,10.261323651,45.8943232559,1.0
1.0557887177,675.8677360266,28.0867144029,2.9819790048,438.2897408381,43.7924462928,0.6314366495,8.2050337203,3.0363573236,132.2590465294,10.6971043626,45.9640673293,1.0
0.9249772968,722.8015265166,31.2503466029,2.4462939141,459.455676593,78.5181514854,0.7188963078,4.880128904,3.5754418551,135.3019322051,10.4095778318,44.6657151266,-1.0
0.9949283237,652.3964586582,43.3745276171,1.9712289214,443.6529284244,66.8553384336,1.8783824734,6.4000682814,2.4791220166,133.0314541476,10.2879437446,47.0691158826,-1.0
0.9014105068,681.2752468907,34.6125316553,2.7300312429,430.4531214795,53.5760297534,0.6546333815,3.7587388172,3.4557413041,132.449410529,11.6002337386,46.6312947527,-1.0
1.0060928548,718.1878469039,26.8780546837,1.3828004118,434.0333960338,75.305074189,0.9313376477,8.0741144712,3.8215163618,135.2665268164,10.6073926969,45.0612835816,1.0
1.0613838756,687.9104476189,26.6261106419,2.2801537347,447.637883874,51.2415032698,1.2236580245,7.9866548674,5.6401012807,135.0374684394,10.0740412808,46.9231888885,1.0
0.977320236,685.7561454661,20.7402634788,2.8189865387,408.550440891,24.8040522988,1.2047598514,9.8399547358,3.0529674994,134.1033682869,11.2764035029,47.3429923516,-1.0
0.9643898086,737.5380562086,38.8351232574,1.0506503878,482.8770091455,23.7511576657,0.9355960982,6.6668280891,5.451649095,134.9208299382,10.8476522357,45.4933766937,1.0
1.0750442265,705.625594156,57.4379373165,2.7352201996,415.7682327283,47.2662430561,1.330605789,3.4165571123,4.2251362761,133.3102349935,10.9384991874,45.7669281879,1.0
1.0172992649,739.7240035392,56.8987076926,1.1980690254,409.1821567681,69.2547438178,1.7773274362,4.7688246562,3.9909576839,135.7304918439,10.4886845884,45.6724681661,1.0
0.9740457481,734.9569317865,55.9716764162,2.9974504157,454.1231926991,27.3205597591,0.9821687006,5.0296270438,5.0362313728,135.6130045923,10.9827598455,44.8479305696,-1.0
0.9166220804,723.629423234,38.9654172473,2.7162287371,446.7949758399,77.121877239,1.2471904623,5.277507953,2.9612389947,135.411284723,10.9667374965,45.1528108265,1.0
0.941453292,689.41950955,27.1312041746,1.3113950708,472.4018239037,68.6630451564,0.8126290499,3.7027007933,2.5015782391,133.1916626562,9.6835331126,45.3590810911,-1.0
1.0973173629,684.0579492735,31.6093355801,1.2029611265,410.8183519373,31.5928698913,1.695588049,6.2957453728,2.2691217956,135.0030424743,9.8648297472,47.1135835218,-1.0
1.0516308223,660.9010000486,48.2385151184,2.6847659861,416.0054502722,39.8261723017,0.9478193202,6.4653312344,5.3203720348,130.0402997469,10.5232911935,45.9016400061,1.0
1.0017311529,747.421673401,32.3406839591,2.9981243558,420.1026748153,56.0859947319,1.9666838178,5.8465810773,4.1876933513,135.7966695128,10.6680114389,44.0026376574,-1.0
0.9227400137,672.109725149,32.8572879759,1.5004222921,462.240827791,53.9858895629,0.9016840921,8.6532870886,5.6296583366,131.9114084113,10.1828537567,46.415284251,1.0
0.9469352988,693.5231333274,56.5708214407,1.1233995951,452.3759026596,39.7697785751,1.1627338421,5.4482625578,5.989883545,131.5531749102,11.3958395751,46.9630563539,1.0
1.081405168,745.2686661668,58.6810808454,1.6723296812,455.0698917018,35.102347675,1.5079684231,8.7650921662,2.5432581562,134.0617186465,10.9208950546,45.3458605397,1.0
1.0662718467,720.5872520441,49.0914064913,2.7766177741,454.020777735,46.1342655315,0.7637361962,8.1040108511,4.2394756769,133.7686752692,10.9545790347,45.9028766306,1.0
1.0146915545,717.6041175619,46.8431633402,2.4029160598,421.801599051,77.7674222645,0.564756569,8.1389137299,3.5298242719,135.0963056378,11.2276766886,45.441909356,1.0
1.0573635526,748.684950023,29.4931897123,1.9830173235,410.2893879134,73.9703155645,1.1758657922,6.2810401722,3.0642917897,135.1045010838,10.0365190375,45.7910766445,1.0
1.0352338813,677.7171769097,31.342384145,1.7269034251,431.5365982641,40.2218991912,0.7130647432,4.3258958447,5.4059855312,131.9272468659,10.1802735464,47.1345914355,-1.0
1.0905694552,735.0163967398,36.5180244844,1.6512472453,438.8228975831,25.7720846127,1.6996920859,9.3537599719,2.6105915655,136.0268969449,10.9295897005,45.450072972,1.0
0.9910698188,701.8909059265,53.4032951572,2.3007952514,494.6833984811,68.8417641174,1.6627615572,5.1020327668,3.7780116572,132.5185953542,11.3859063241,46.9826215503,1.0
1.0208502306,733.7553752599,48.1348060718,1.4104993954,437.399326135,31.357132114,1.0996889936,9.6823920332,2.9509403148,135.1690785795,10.2656913241,44.3994201681,-1.0
1.0889963991,664.5165653112,30.1229318587,1.5330319129,421.2510862046,59.4952219158,1.7963537835,5.4756733414,2.4295363133,130.6835145865,10.5220376059,46.9191482599,1.0
1.0240901356,718.242128794,55.8229638088,1.0936052249,474.8813331257,23.6354738938,0.902241657,6.7201766118,4.1919645626,134.0482235242,11.4145438106,46.2085948983,1.0
0.9634236654,681.2950235372,54.4607575819,1.7313239683,475.5502959038,60.7312300121,1.2411691505,5.8306744733,4.407999396,130.9280815761,11.0869371608,46.457763741,1.0
0.9428503506,654.464285556,52.9342999246,2.7005319059,461.3413250764,21.4302101975,1.989204749,3.5167695125,5.6727746106,128.6836188473,11.5217005873,47.6800546046,-1.0
1.0687334009,725.1518000724,24.9893672734,1.4397267097,405.415885009,21.1035247171,1.9655494087,5.2249468266,2.5660118709,134.1876793619,10.1335874636,45.4545442134,1.0
0.9517456382,694.2732664358,26.9796295481,1.8027870629,490.4053893696,79.7329527463,1.6568076013,8.6966713209,2.002925782,134.7927505964,10.1422922078,46.5305280272,1.0
0.9115625504,730.5963984238,30.8859755161,1.1152452747,420.1270243784,68.0893053908,1.2918544732,4.0782481978,3.1896262571,136.0614155321,10.5253734677,44.8814250639,-1.0
1.0011435687,729.1069419581,27.0831910159,2.9463830416,404.5401070949,47.7087472112,1.6067923184,8.5556029305,4.2233574775,135.9600055718,10.7504832928,44.9170081944,-1.0
0.914558494,683.5623289303,46.6167246179,2.5130057267,414.3768815209,71.2894093217,1.8636812122,9.8254872191,2.5914784201,135.0866819334,10.9375337759,47.2600266196,-1.0
0.973909627,655.7877113227,44.2118950929,1.7812245607,455.7943103827,40.59511739,1.9529453843,6.1718452476,4.4082371724,131.7027968646,10.3157835033,46.8979361715,1.0
0.9427886811,749.5031925281,22.7235176267,1.3332285493,430.5084922658,72.8119218958,0.9127458756,6.390171823,5.609641206,137.6758239782,9.6645146551,45.4930516669,-1.0
1.0484722491,672.2410136058,23.7120229516,2.908359195,466.4815433083,44.9582962706,0.6701519608,9.222859527,4.5589176457,133.0003672687,10.7347572044,46.8019974312,1.0
1.0005351439,683.8116868188,45.6566352987,2.1633533468,460.1619050143,78.337302706,1.5955070402,3.5866847564,5.4303113827,133.4911249058,10.5629602801,45.9952863724,1.0
1.0842309585,655.7706015854,57.5744153834,2.488359637,432.5620222363,21.8107756192,1.746721303,7.4840997337,4.1204855451,130.4864130346,10.5740593901,46.4576279056,1.0
0.950412854,667.2136732193,21.961753157,2.9615134186,473.5130788945,59.4940876472,1.260563118,5.3068156719,2.4915457073,133.5852971446,10.8033976581,47.1302235604,-1.0
1.0025348574,747.8980067148,25.5879039787,1.6768105336,429.2281628155,64.6878277718,1.689586678,6.1693520397,4.822553179,135.2078560961,9.8782525516,44.7099509301,-1.0
0.942807171,674.5071510942,51.12145051,2.3902733046,454.7624170202,74.8357686082,0.8985091137,9.618765846,2.4808177475,132.5347593861,11.7458636514,45.9921017142,-1.0
1.0239122509,749.2377733312,37.1955932467,2.7677624992,441.6635656064,36.3441046995,1.1700326051,5.496496423,4.4640998845,136.4370182055,10.6911350777,45.3387217932,1.0
1.0668716886,735.2882544297,48.2956612144,2.6231685033,436.6921009827,37.5441473904,1.7440856749,3.3337714518,4.0796383763,136.1711941626,12.0372511009,45.1499160234,-1.0
0.9766193124,719.8751875896,31.7129840949,1.8405670309,478.7358271942,29.455347349,1.3767836198,8.4233731399,5.2912933399,134.9192911112,11.2716431386,45.9043990711,1.0
0.9494483996,650.922005019,57.8639513371,2.2092174906,468.0891809461,59.9911769227,1.9628741582,4.1259781449,2.4392874741,131.8291168271,11.7339079559,46.7161043814,-1.0
1.000270669,665.9255447851,37.6454088289,1.4253398957,443.6587615227,61.2380561371,1.1655842491,6.2040572,3.3474716987,132.8903326478,10.1811469018,45.7919054495,1.0
0.9371013121,746.2339248781,59.1315082502,2.3378661582,437.4048510361,65.7948326019,0.9553002959,7.6778612377,2.2282292916,136.8568616074,10.5160258429,45.1993188046,1.0
1.0125978302,679.7271169365,34.4874480874,1.4031254764,431.2658801206,25.0426932851,1.703447029,5.2399354094,2.7524869603,130.6077068586,10.0872202801,46.215525298,1.0
1.0266485009,733.490151897,23.9225108923,2.8976782672,443.1212853046,57.8113067703,1.5784745423,7.1244766161,3.9886216088,134.4263073838,9.8470572555,45.7059791314,-1.0
1.0108664801,744.2678997524,22.9212638324,2.7987264582,473.1059694647,36.0647262033,1.3833924676,7.1769427879,4.0843168085,135.446803313,10.6000450319,45.1415006324,1.0
1.0436891701,684.0219162495,40.1187214911,2.7348569825,449.4972734206,47.6215213064,0.7535166034,9.7547517559,2.0728462935,134.3364114676,10.9787984281,46.4273314622,1.0
1.0287822262,743.3711416971,52.3656641323,2.1840747791,499.3250637888,23.0545505131,1.1969781495,6.4484702999,3.8584549018,136.228868514,11.8123821028,45.7958484633,-1.0
1.0628917646,711.0805662393,33.4913285433,2.6289627723,436.2474959557,78.5183999451,1.3543375531,8.1345030406,2.5927709511,135.043998124,10.4466162535,45.4879221756,1.0
0.9170729694,711.8059188207,23.0088360255,2.0637984882,451.8261010219,73.8354406065,1.8711555739,6.4071004217,4.880856029,136.3939572721,10.6218863319,44.747563771,-1.0
0.9674518503,656.7350726662,28.3949054369,1.460924492,415.7944176912,67.0555265694,1.1947990296,4.1091434477,4.1016102892,133.2363031316,9.9513394902,46.8508821163,-1.0
1.0597876414,663.2696636728,49.368734516,2.067213895,437.3848635483,57.6988214607,0.7576602546,4.7638056332,4.3498277711,134.0825080164,10.5437209459,46.1040384157,1.0
0.979031334,716.2898410709,59.0376888163,2.1255478693,474.1075829025,49.0102314414,1.3799778384,7.8810515354,3.0830289976,131.6967356606,10.4112762594,45.8106431222,1.0
1.0618018048,714.7123827292,47.3641306859,1.3675079628,482.7595662545,63.7974717081,1.5193516088,8.4760918295,4.4018805445,134.9519966345,11.6003862079,46.0041245898,-1.0
